Date,MaxTemp,Rainfall
2014-08-01,19.8,9.4
2014-08-02,19.5,0.0
2014-08-03,17.0,13.8
2014-08-04,16.8,2.4
2014-08-05,16.7,0.6
2014-08-06,17.4,0.0
2014-08-07,17.7,0.0
2014-08-08,19.1,0.0
2014-08-09,17.1,0.2
2014-08-10,17.8,0.2
2014-08-11,18.6,0.0
2014-08-12,18.9,7.8
2014-08-13,17.0,1.6
2014-08-14,17.5,0.6
2014-08-15,18.0,0.2
2014-08-16,17.3,0.0
2014-08-17,18.1,0.6
2014-08-18,18.4,0.0
2014-08-19,20.5,56.8
2014-08-20,19.8,0.6
2014-08-21,18.1,0.4
2014-08-22,17.9,0.4
2014-08-23,17.4,0.4
2014-08-24,18.3,0.0
2014-08-25,16.6,0.0
2014-08-26,17.2,21.0
2014-08-27,20.0,17.2
2014-08-28,21.7,3.4
2014-08-29,21.0,4.2
2014-08-30,19.5,0.2
2014-08-31,20.3,0.0
2014-09-01,19.7,0.8
2014-09-02,19.1,0.2
2014-09-03,19.6,0.0
2014-09-04,20.0,1.2
2014-09-05,19.9,0.0
2014-09-06,19.2,0.0
2014-09-07,18.4,1.0
2014-09-08,18.2,0.6
2014-09-09,19.2,19.8
2014-09-10,20.2,0.4
2014-09-11,20.7,0.0
2014-09-12,20.7,0.2
2014-09-13,18.8,0.0
2014-09-14,18.2,0.0
2014-09-15,18.2,0.0
2014-09-16,19.6,0.0
2014-09-17,18.8,0.0
2014-09-18,22.1,0.2
2014-09-19,19.9,0.0
2014-09-20,19.4,0.0
2014-09-21,18.7,0.0
2014-09-22,19.0,0.0
2014-09-23,18.6,0.8
2014-09-24,18.4,0.2
2014-09-25,19.3,0.0
2014-09-26,20.5,0.0
2014-09-27,21.1,0.0
2014-09-28,19.7,1.0
2014-09-29,18.3,13.2
2014-09-30,18.6,0.0
2014-10-01,19.1,0.0
2014-10-02,19.8,0.0
2014-10-03,19.7,0.4
2014-10-04,19.5,1.4
2014-10-05,18.1,0.0
2014-10-06,18.7,0.0
2014-10-07,19.7,0.0
2014-10-08,21.3,0.0
2014-10-09,22.9,0.2
2014-10-10,19.9,0.4
2014-10-11,19.6,0.0
2014-10-12,19.7,0.0
2014-10-13,19.1,0.0
2014-10-14,20.7,0.0
2014-10-15,21.1,0.0
2014-10-16,21.5,0.0
2014-10-17,21.3,2.6
2014-10-18,20.8,18.8
2014-10-19,20.2,32.2
2014-10-20,19.5,0.0
2014-10-21,19.5,0.0
2014-10-22,19.1,3.2
2014-10-23,20.0,0.0
2014-10-24,20.6,0.0
2014-10-25,19.9,0.0
2014-10-26,19.2,1.6
2014-10-27,22.0,0.0
2014-10-28,22.3,0.0
2014-10-29,22.7,0.0
2014-10-30,22.0,0.0
2014-10-31,22.2,0.0
2014-11-01,21.9,0.0
2014-11-02,24.0,1.6
2014-11-03,23.0,0.0
2014-11-04,18.8,19.6
2014-11-05,20.2,8.4
2014-11-06,20.0,0.0
2014-11-07,21.2,0.0
2014-11-08,21.4,0.4
2014-11-09,20.3,6.0
2014-11-10,20.5,0.0
2014-11-11,20.3,0.0
2014-11-12,21.7,0.2
2014-11-13,20.6,0.8
2014-11-14,19.4,0.0
2014-11-15,21.2,0.0
2014-11-16,23.0,0.0
2014-11-17,23.5,0.0
2014-11-18,22.4,3.4
2014-11-19,22.6,0.0
2014-11-20,22.1,0.0
2014-11-21,22.1,0.0
2014-11-22,22.8,0.0
2014-11-23,23.3,0.0
2014-11-24,22.7,0.0
2014-11-25,23.8,0.0
2014-11-26,23.8,0.0
2014-11-27,22.9,0.0
2014-11-28,23.5,0.0
2014-11-29,21.5,1.0
2014-11-30,21.8,0.0
2014-12-01,22.5,0.0
2014-12-02,22.3,0.0
2014-12-03,22.9,0.0
2014-12-04,24.3,0.0
2014-12-05,24.1,0.0
2014-12-06,23.8,0.0
2014-12-07,24.5,0.0
2014-12-08,23.9,0.0
2014-12-09,23.5,0.0
2014-12-10,25.0,0.0
2014-12-11,25.0,0.0
2014-12-12,25.8,0.6
2014-12-13,25.0,0.0
2014-12-14,21.4,43.8
2014-12-15,22.6,15.4
2014-12-16,23.7,54.8
2014-12-17,24.9,1.2
2014-12-18,24.3,0.0
2014-12-19,25.9,0.0
2014-12-20,25.0,1.8
2014-12-21,22.6,34.4
2014-12-22,23.0,71.0
2014-12-23,24.7,32.6
2014-12-24,25.5,0.4
2014-12-25,25.2,0.0
2014-12-26,25.9,0.0
2014-12-27,25.4,0.4
2014-12-28,25.4,0.0
2014-12-29,25.2,0.0
2014-12-30,25.2,0.0
2014-12-31,26.2,5.2
2015-01-01,25.0,23.8
2015-01-02,24.9,0.0
2015-01-03,25.5,5.4
2015-01-04,25.3,1.2
2015-01-05,25.8,0.4
2015-01-06,25.1,1.4
2015-01-07,24.9,0.4
2015-01-08,24.7,4.0
2015-01-09,25.5,5.2
2015-01-10,24.7,0.0
2015-01-11,24.2,0.0
2015-01-12,24.5,0.6
2015-01-13,24.9,0.2
2015-01-14,24.5,0.0
2015-01-15,24.7,0.0
2015-01-16,25.5,0.0
2015-01-17,26.8,0.6
2015-01-18,25.2,0.0
2015-01-19,24.9,0.0
2015-01-20,26.3,0.0
2015-01-21,23.5,3.0
2015-01-22,23.7,76.8
2015-01-23,25.1,31.6
2015-01-24,23.5,3.0
2015-01-25,24.0,4.8
2015-01-26,25.1,0.2
2015-01-27,25.3,0.0
2015-01-28,25.0,0.0
2015-01-29,24.8,0.0
2015-01-30,26.8,0.0
2015-01-31,25.1,37.0
2015-02-01,24.4,0.0
2015-02-02,26.0,1.0
2015-02-03,26.2,0.0
2015-02-04,27.1,1.4
2015-02-05,24.1,8.2
2015-02-06,24.8,1.8
2015-02-07,24.1,0.0
2015-02-08,25.0,0.0
2015-02-09,25.5,0.0
2015-02-10,25.5,5.2
2015-02-11,25.5,0.4
2015-02-12,25.5,0.8
2015-02-13,25.7,0.0
2015-02-14,24.0,0.0
2015-02-15,25.0,0.0
2015-02-16,25.9,0.0
2015-02-17,22.0,3.2
2015-02-18,22.5,10.0
2015-02-19,25.0,8.6
2015-02-20,25.4,0.0
2015-02-21,26.1,0.0
2015-02-22,26.4,0.0
2015-02-23,25.9,0.0
2015-02-24,24.8,0.6
2015-02-25,25.5,0.2
2015-02-26,25.3,2.0
2015-02-27,25.9,0.0
2015-02-28,23.5,0.4
2015-03-01,23.8,9.8
2015-03-02,25.0,19.6
2015-03-03,25.2,2.0
2015-03-04,25.0,1.2
2015-03-05,25.5,1.2
2015-03-06,26.0,0.2
2015-03-07,25.7,3.4
2015-03-08,25.2,0.0
2015-03-09,25.1,0.0
2015-03-10,24.5,5.0
2015-03-11,25.3,0.0
2015-03-12,25.3,2.0
2015-03-13,25.1,0.0
2015-03-14,25.0,0.0
2015-03-15,23.8,7.6
2015-03-16,24.9,8.0
2015-03-17,23.7,1.4
2015-03-18,24.0,0.0
2015-03-19,23.8,0.0
2015-03-20,24.9,0.0
2015-03-21,25.1,0.4
2015-03-22,24.4,7.4
2015-03-23,24.5,0.2
2015-03-24,24.8,0.0
2015-03-25,25.2,0.0
2015-03-26,25.8,0.0
2015-03-27,24.9,0.0
2015-03-28,24.8,0.0
2015-03-29,24.8,2.2
2015-03-30,24.0,0.0
2015-03-31,24.0,0.0
2015-04-01,24.2,0.2
2015-04-02,24.8,0.8
2015-04-03,25.6,0.0
2015-04-04,24.8,5.8
2015-04-05,25.2,0.0
2015-04-06,25.2,0.0
2015-04-07,25.8,3.6
2015-04-08,25.2,0.0
2015-04-09,25.6,0.0
2015-04-10,24.9,5.6
2015-04-11,24.1,1.6
2015-04-12,21.1,1.6
2015-04-13,23.1,19.8
2015-04-14,21.4,1.2
2015-04-15,22.4,0.4
2015-04-16,22.3,0.0
2015-04-17,22.6,1.0
2015-04-18,22.9,0.0
2015-04-19,23.2,0.0
2015-04-20,22.6,0.0
2015-04-21,23.6,0.0
2015-04-22,23.7,0.8
2015-04-23,23.2,0.4
2015-04-24,22.5,0.0
2015-04-25,23.5,2.6
2015-04-26,22.9,0.2
2015-04-27,23.8,17.0
2015-04-28,22.7,0.0
2015-04-29,22.0,0.0
2015-04-30,22.2,0.8
2015-05-01,21.9,0.2
2015-05-02,21.4,0.2
2015-05-03,21.9,1.6
2015-05-04,22.2,1.0
2015-05-05,23.3,0.2
2015-05-06,23.1,0.0
2015-05-07,23.8,0.0
2015-05-08,22.4,0.0
2015-05-09,21.8,0.2
2015-05-10,21.1,1.8
2015-05-11,22.5,0.6
2015-05-12,23.1,2.8
2015-05-13,22.7,1.2
2015-05-14,23.1,10.8
2015-05-15,20.8,6.4
2015-05-16,21.0,0.8
2015-05-17,20.9,0.2
2015-05-18,20.4,0.2
2015-05-19,20.9,0.4
2015-05-20,21.3,0.0
2015-05-21,21.7,0.0
2015-05-22,22.5,3.4
2015-05-23,22.1,4.2
2015-05-24,20.0,1.6
2015-05-25,20.6,1.0
2015-05-26,20.2,0.0
2015-05-27,21.1,0.0
2015-05-28,19.9,0.2
2015-05-29,19.8,0.4
2015-05-30,20.3,0.0
2015-05-31,21.1,3.0
2015-06-01,21.4,0.0
2015-06-02,21.0,10.2
2015-06-03,19.7,0.6
2015-06-04,20.2,0.4
2015-06-05,19.8,2.0
2015-06-06,19.5,3.0
2015-06-07,19.2,0.0
2015-06-08,19.4,1.8
2015-06-09,20.1,0.0
2015-06-10,19.9,0.0
2015-06-11,20.2,0.0
2015-06-12,18.8,0.4
2015-06-13,19.3,0.6
2015-06-14,19.5,0.0
2015-06-15,19.1,0.0
2015-06-16,18.8,0.0
2015-06-17,19.0,1.8
2015-06-18,20.4,0.2
2015-06-19,21.2,0.2
2015-06-20,20.7,7.4
2015-06-21,19.5,4.2
2015-06-22,18.2,0.4
2015-06-23,18.0,0.8
2015-06-24,17.2,3.6
2015-06-25,18.9,0.2
2015-06-26,17.7,1.0
2015-06-27,18.3,0.6
2015-06-28,18.5,0.0
2015-06-29,19.3,0.0
2015-06-30,19.0,0.0
2015-07-01,18.6,0.0
2015-07-02,19.3,0.0
2015-07-03,19.7,3.2
2015-07-04,17.2,8.0
2015-07-05,17.9,1.6
2015-07-06,19.1,0.0
2015-07-07,18.8,0.6
2015-07-08,16.7,4.4
2015-07-09,16.0,0.6
2015-07-10,17.1,0.6
2015-07-11,17.5,1.0
2015-07-12,17.8,0.0
2015-07-13,19.2,6.4
2015-07-14,18.8,0.8
2015-07-15,20.0,27.4
2015-07-16,19.2,0.4
2015-07-17,18.5,1.0
2015-07-18,19.4,27.8
2015-07-19,17.1,0.0
2015-07-20,16.3,0.8
2015-07-21,17.3,2.8
2015-07-22,18.5,0.6
2015-07-23,18.0,0.6
2015-07-24,19.2,11.2
2015-07-25,19.7,1.0
2015-07-26,19.3,2.2
2015-07-27,20.2,1.2
2015-07-28,19.1,0.0
2015-07-29,17.7,0.6
2015-07-30,17.5,0.4
2015-07-31,18.7,0.0
2015-08-01,19.6,0.0
2015-08-02,19.7,2.4
2015-08-03,20.0,0.0
2015-08-04,20.6,0.0
2015-08-05,18.4,1.4
2015-08-06,19.6,10.8
2015-08-07,18.3,0.2
2015-08-08,18.4,0.6
2015-08-09,16.5,12.2
2015-08-10,16.4,1.0
2015-08-11,16.8,0.8
2015-08-12,18.0,0.0
2015-08-13,19.8,1.0
2015-08-14,19.3,11.2
2015-08-15,18.4,0.2
2015-08-16,18.1,1.0
2015-08-17,17.2,0.0
2015-08-18,19.0,0.2
2015-08-19,19.6,0.0
2015-08-20,17.5,0.0
2015-08-21,18.3,0.2
2015-08-22,18.1,0.4
2015-08-23,17.7,0.0
2015-08-24,18.6,0.0
2015-08-25,20.0,0.0
2015-08-26,20.7,0.0
2015-08-27,20.3,4.6
2015-08-28,19.8,5.2
2015-08-29,20.4,0.4
2015-08-30,21.7,0.4
2015-08-31,18.6,21.4
2015-09-01,20.1,24.0
2015-09-02,20.2,0.2
2015-09-03,20.0,0.0
2015-09-04,19.8,0.0
2015-09-05,18.6,6.8
2015-09-06,18.2,0.4
2015-09-07,16.9,11.6
2015-09-08,18.5,0.0
2015-09-09,21.1,2.0
2015-09-10,19.5,9.0
2015-09-11,19.4,0.4
2015-09-12,18.8,0.0
2015-09-13,18.7,0.6
2015-09-14,18.9,4.4
2015-09-15,19.8,0.2
2015-09-16,20.0,0.0
2015-09-17,21.5,0.2
2015-09-18,20.9,1.0
2015-09-19,18.9,2.6
2015-09-20,18.0,5.0
2015-09-21,17.9,0.0
2015-09-22,18.5,0.2
2015-09-23,20.1,0.0
2015-09-24,20.0,11.4
2015-09-25,19.4,4.8
2015-09-26,19.6,0.8
2015-09-27,19.3,0.0
2015-09-28,20.0,0.0
2015-09-29,20.5,1.6
2015-09-30,20.2,8.0
2015-10-01,20.6,0.0
2015-10-02,19.8,0.0
2015-10-03,19.3,0.0
2015-10-04,19.7,0.0
2015-10-05,21.4,0.0
2015-10-06,20.2,0.0
2015-10-07,20.4,0.0
2015-10-08,21.5,0.0
2015-10-09,19.2,0.0
2015-10-10,19.1,0.0
2015-10-11,19.0,0.0
2015-10-12,19.7,0.0
2015-10-13,20.1,0.0
2015-10-14,20.7,0.0
2015-10-15,19.4,13.6
2015-10-16,20.5,1.6
2015-10-17,21.2,1.0
2015-10-18,21.2,0.0
2015-10-19,20.3,0.0
2015-10-20,21.6,0.2
2015-10-21,19.9,0.0
2015-10-22,20.7,0.0
2015-10-23,21.1,4.4
2015-10-24,22.9,7.6
2015-10-25,19.8,0.4
2015-10-26,20.0,0.0
2015-10-27,19.9,0.0
2015-10-28,21.1,0.0
2015-10-29,20.3,5.2
2015-10-30,19.3,0.6
2015-10-31,19.6,0.6
2015-11-01,20.3,1.6
2015-11-02,21.3,0.4
2015-11-03,21.6,0.0
2015-11-04,21.6,0.0
2015-11-05,18.8,15.6
2015-11-06,20.0,1.4
2015-11-07,20.4,0.0
2015-11-08,21.8,0.0
2015-11-09,22.4,0.0
2015-11-10,22.7,0.0
2015-11-11,20.9,17.4
2015-11-12,20.7,0.8
2015-11-13,21.5,0.0
2015-11-14,22.2,0.0
2015-11-15,22.8,1.0
2015-11-16,23.5,3.0
2015-11-17,19.6,1.2
2015-11-18,20.7,0.4
2015-11-19,21.5,0.0
2015-11-20,21.9,0.0
2015-11-21,22.5,0.0
2015-11-22,23.2,0.0
2015-11-23,24.8,0.0
2015-11-24,24.5,0.0
2015-11-25,24.5,0.0
2015-11-26,24.6,0.0
2015-11-27,24.9,0.0
2015-11-28,26.5,10.8
2015-11-29,24.8,1.8
2015-11-30,25.0,0.0
2015-12-01,25.2,0.0
2015-12-02,24.8,0.6
2015-12-03,24.7,0.6
2015-12-04,23.5,1.6
2015-12-05,24.5,0.4
2015-12-06,24.3,0.0
2015-12-07,25.2,0.0
2015-12-08,24.2,1.6
2015-12-09,22.9,0.0
2015-12-10,23.2,0.0
2015-12-11,24.6,0.0
2015-12-12,25.2,0.0
2015-12-13,23.1,0.4
2015-12-14,24.6,13.6
2015-12-15,20.4,11.4
2015-12-16,23.1,7.8
2015-12-17,23.0,0.0
2015-12-18,22.6,0.0
2015-12-19,22.9,0.0
2015-12-20,24.3,0.0
2015-12-21,24.1,0.0
2015-12-22,24.4,0.0
2015-12-23,24.4,0.0
2015-12-24,24.0,0.0
2015-12-25,24.6,0.0
2015-12-26,23.9,0.8
2015-12-27,24.6,0.0
2015-12-28,23.9,0.8
2015-12-29,23.9,0.0
2015-12-30,19.6,10.8
2015-12-31,22.7,61.0
2016-01-01,24.8,34.4
2016-01-02,25.6,0.0
2016-01-03,25.6,2.8
2016-01-04,25.1,0.0
2016-01-05,25.2,3.6
2016-01-06,24.5,1.8
2016-01-07,24.7,2.0
2016-01-08,25.7,8.8
2016-01-09,24.3,1.8
2016-01-10,24.7,0.6
2016-01-11,22.0,0.4
2016-01-12,23.2,35.2
2016-01-13,24.0,1.0
2016-01-14,24.3,0.0
2016-01-15,24.7,0.0
2016-01-16,24.9,0.0
2016-01-17,24.2,0.0
2016-01-18,23.5,0.0
2016-01-19,24.7,0.0
2016-01-20,25.1,0.0
2016-01-21,26.2,5.8
2016-01-22,25.9,3.6
2016-01-23,25.3,0.2
2016-01-24,26.6,0.6
2016-01-25,26.4,0.6
2016-01-26,25.0,26.6
2016-01-27,25.5,6.6
2016-01-28,26.2,0.0
2016-01-29,26.4,0.6
2016-01-30,27.5,0.0
2016-01-31,27.9,0.0
2016-02-01,27.9,0.0
2016-02-02,27.1,3.8
2016-02-03,26.1,37.2
2016-02-04,25.3,73.8
2016-02-05,26.4,21.0
2016-02-06,26.2,0.0
2016-02-07,26.0,2.2
2016-02-08,26.3,0.0
2016-02-09,26.3,0.4
2016-02-10,26.1,1.4
2016-02-11,25.4,11.6
2016-02-12,26.0,0.4
2016-02-13,24.2,2.6
2016-02-14,24.2,2.4
2016-02-15,25.3,43.8
2016-02-16,26.1,6.6
2016-02-17,27.3,15.2
2016-02-18,25.8,7.0
2016-02-19,25.3,4.2
2016-02-20,27.0,2.6
2016-02-21,25.9,0.0
2016-02-22,24.4,1.4
2016-02-23,25.6,4.6
2016-02-24,26.0,0.0
2016-02-25,24.8,0.0
2016-02-26,26.4,20.8
2016-02-27,26.5,0.0
2016-02-28,26.1,1.8
2016-02-29,27.0,1.0
2016-03-01,24.8,3.8
2016-03-02,24.9,10.0
2016-03-03,25.4,0.0
2016-03-04,26.3,0.0
2016-03-05,25.6,2.2
2016-03-06,26.0,1.0
2016-03-07,26.6,0.0
2016-03-08,26.4,0.0
2016-03-09,25.7,0.0
2016-03-10,24.8,0.8
2016-03-11,25.4,0.0
2016-03-12,25.9,0.2
2016-03-13,26.8,0.6
2016-03-14,24.4,3.0
2016-03-15,25.1,2.2
2016-03-16,26.0,2.6
2016-03-17,26.2,0.6
2016-03-18,25.8,0.0
2016-03-19,25.5,61.6
2016-03-20,25.2,1.6
2016-03-22,25.5,156.8
2016-03-23,25.7,0.0
2016-03-24,25.4,0.0
2016-03-25,25.0,0.4
2016-03-26,24.7,0.0
2016-03-27,24.9,0.0
2016-03-28,25.0,0.0
2016-03-29,26.3,0.0
2016-03-30,25.2,0.0
2016-03-31,26.0,10.6
2016-04-01,27.3,0.0
2016-04-02,26.5,3.8
2016-04-03,26.3,3.8
2016-04-04,24.0,23.6
2016-04-05,23.7,1.8
2016-04-06,23.8,0.2
2016-04-07,25.2,0.6
2016-04-08,24.7,0.0
2016-04-09,24.6,0.0
2016-04-10,24.6,0.0
2016-04-11,24.6,0.4
2016-04-12,25.4,0.4
2016-04-13,25.3,12.4
2016-04-14,24.5,0.0
2016-04-15,24.2,0.0
2016-04-16,24.6,0.0
2016-04-17,23.4,1.4
2016-04-18,23.8,2.2
2016-04-19,24.5,0.4
2016-04-20,24.7,0.0
2016-04-21,25.0,4.0
2016-04-22,24.3,0.0
2016-04-23,24.1,0.0
2016-04-24,25.6,2.4
2016-04-25,23.7,7.4
2016-04-26,22.9,6.6
2016-04-27,23.2,0.0
2016-04-28,23.0,0.6
2016-04-29,24.0,9.4
2016-04-30,23.6,0.8
2016-05-01,24.0,0.2
2016-05-02,24.3,0.0
2016-05-03,23.9,0.4
2016-05-04,24.1,0.4
2016-05-05,22.5,0.0
2016-05-06,23.6,4.4
2016-05-07,21.5,26.2
2016-05-08,22.4,39.9
2016-05-09,23.3,13.0
2016-05-10,22.4,2.4
2016-05-11,23.1,0.2
2016-05-12,21.4,6.2
2016-05-13,22.3,0.2
2016-05-14,22.3,0.2
2016-05-15,22.6,0.0
2016-05-16,22.2,0.0
2016-05-17,22.4,0.0
2016-05-18,22.4,0.0
2016-05-19,23.3,0.0
2016-05-20,22.4,1.2
2016-05-21,21.5,0.0
2016-05-22,20.9,1.5
2016-05-23,21.0,2.1
2016-05-24,21.9,0.6
2016-05-25,21.8,3.8
2016-05-26,21.0,2.8
2016-05-27,22.1,0.0
2016-05-28,22.4,12.4
2016-05-29,21.9,0.4
2016-05-30,21.5,0.4
2016-05-31,20.4,1.4
2016-06-01,19.9,0.8
2016-06-02,18.7,1.6
2016-06-03,19.7,0.0
2016-06-04,20.4,0.3
2016-06-05,20.5,0.0
2016-06-06,20.4,1.9
2016-06-07,21.3,29.8
2016-06-08,21.4,15.8
2016-06-09,20.9,0.0
2016-06-10,20.8,0.0
2016-06-11,21.1,0.0
2016-06-12,20.3,0.0
2016-06-13,18.8,0.0
2016-06-14,18.5,0.4
2016-06-15,19.5,0.0
2016-06-16,19.2,0.4
2016-06-17,19.6,2.8
2016-06-18,19.9,0.0
2016-06-19,20.6,2.8
2016-06-20,20.9,0.2
2016-06-21,21.1,0.4
2016-06-22,20.7,26.4
2016-06-23,19.7,10.8
2016-06-24,20.4,0.2
2016-06-25,20.8,7.4
2016-06-26,19.4,0.8
2016-06-27,20.5,0.2
2016-06-28,20.9,0.2
2016-06-29,20.5,10.4
2016-06-30,18.1,4.0
2016-07-01,18.6,0.4
2016-07-02,19.8,0.0
2016-07-03,20.3,1.1
2016-07-04,19.8,0.3
2016-07-05,19.7,0.0
2016-07-06,20.3,0.0
2016-07-07,20.6,21.0
2016-07-08,19.9,0.8
2016-07-09,19.5,2.4
2016-07-10,19.5,3.0
2016-07-11,19.6,1.0
2016-07-12,19.7,3.0
2016-07-13,20.6,0.0
2016-07-14,18.9,1.2
2016-07-15,18.6,0.0
2016-07-16,19.3,0.0
2016-07-17,19.0,1.9
2016-07-18,18.5,0.9
2016-07-19,18.9,0.0
2016-07-20,20.4,0.4
2016-07-21,19.9,0.2
2016-07-22,21.2,1.4
2016-07-23,21.4,0.8
2016-07-24,20.8,0.6
2016-07-25,21.8,7.4
2016-07-26,20.4,7.6
2016-07-27,21.1,0.0
2016-07-28,19.5,11.2
2016-07-29,19.1,0.4
2016-07-30,19.2,0.0
2016-07-31,19.7,0.0
2016-08-01,19.9,0.0
2016-08-02,18.7,0.0
2016-08-03,20.7,0.0
2016-08-04,21.4,0.2
2016-08-05,17.9,29.4
2016-08-06,17.1,1.0
2016-08-07,17.2,0.3
2016-08-08,17.4,0.1
2016-08-09,17.5,1.4
2016-08-10,17.7,3.6
2016-08-11,17.3,0.0
2016-08-12,18.4,0.0
2016-08-13,19.0,0.0
2016-08-14,19.4,0.0
2016-08-15,18.4,0.0
2016-08-16,17.2,4.0
2016-08-17,18.7,8.6
2016-08-18,17.7,3.6
2016-08-19,18.6,1.0
2016-08-20,18.9,4.7
2016-08-21,18.8,0.2
2016-08-22,20.4,1.1
2016-08-23,20.3,4.0
2016-08-24,20.6,0.0
2016-08-25,20.8,0.0
2016-08-26,18.4,23.6
2016-08-27,18.0,13.8
2016-08-28,19.4,5.7
2016-08-29,19.1,2.7
2016-08-30,18.9,0.0
2016-08-31,19.2,0.0
2016-09-01,19.5,0.0
2016-09-02,20.3,0.0
2016-09-03,21.2,0.0
2016-09-04,22.2,0.0
2016-09-05,18.2,5.8
2016-09-06,19.2,7.0
2016-09-07,19.1,0.0
2016-09-08,19.0,0.4
2016-09-09,16.9,0.3
2016-09-10,17.9,0.3
2016-09-11,18.6,0.0
2016-09-12,19.2,3.0
2016-09-13,20.7,8.2
2016-09-14,20.9,0.0
2016-09-15,21.4,0.2
2016-09-16,21.4,1.2
2016-09-17,21.4,0.8
2016-09-18,20.6,0.2
2016-09-19,21.2,0.8
2016-09-20,21.6,4.6
2016-09-21,20.7,0.8
2016-09-22,20.5,0.2
2016-09-23,21.9,0.6
2016-09-24,21.2,3.3
2016-09-25,21.2,10.6
2016-09-26,19.9,4.5
2016-09-27,20.3,4.0
2016-09-28,20.5,5.2
2016-09-29,19.9,7.0
2016-09-30,20.8,4.2
2016-10-01,22.6,0.0
2016-10-02,21.6,0.0
2016-10-03,20.9,0.0
2016-10-04,21.7,0.0
2016-10-05,20.8,0.0
2016-10-06,20.0,0.4
2016-10-07,21.2,0.0
2016-10-08,20.8,0.0
2016-10-09,21.6,0.0
2016-10-10,21.0,2.6
2016-10-11,20.0,0.0
2016-10-12,21.3,0.0
2016-10-13,20.0,0.4
2016-10-14,18.5,6.8
2016-10-15,20.1,0.4
2016-10-16,20.3,0.2
2016-10-17,20.5,0.0
2016-10-18,21.6,0.0
2016-10-19,22.2,0.0
2016-10-20,22.4,0.0
2016-10-21,20.8,3.4
2016-10-22,19.8,0.0
2016-10-23,20.6,0.0
2016-10-24,22.3,0.0
2016-10-25,21.3,13.4
2016-10-26,21.6,0.2
2016-10-27,21.2,0.6
2016-10-28,21.3,0.0
2016-10-29,21.6,1.4
2016-10-30,20.6,10.0
2016-10-31,20.3,0.2
2016-11-01,22.0,0.0
2016-11-02,20.6,11.4
2016-11-03,20.3,1.6
2016-11-04,20.1,0.0
2016-11-07,21.5,0.4
2016-11-08,21.6,0.0
2016-11-09,21.4,0.0
2016-11-10,22.9,0.0
2016-11-11,23.2,0.0
2016-11-14,24.2,0.2
2016-11-15,21.4,75.0
2016-11-16,22.0,8.4
2016-11-17,20.7,1.0
2016-11-18,20.9,1.2
2016-11-19,21.1,0.0
2016-11-20,21.9,0.0
2016-11-21,23.4,0.0
2016-11-22,23.4,0.0
2016-11-23,22.5,0.0
2016-11-24,23.1,1.8
2016-11-25,25.0,2.2
2016-11-28,22.5,33.6
2016-11-29,22.3,0.2
2016-12-01,23.4,0.0
2016-12-02,22.7,0.0
2016-12-03,23.1,0.0
2016-12-04,22.9,0.0
2016-12-05,23.0,0.0
2016-12-06,23.0,0.0
2016-12-07,23.2,0.0
2016-12-08,24.5,0.0
2016-12-09,25.4,4.6
2016-12-12,22.8,3.0
2016-12-13,22.5,0.0
2016-12-14,22.8,0.0
2016-12-15,24.3,0.0
2016-12-16,23.7,0.0
2016-12-19,24.9,0.8
2016-12-20,24.1,0.4
2016-12-21,24.7,1.8
2016-12-22,24.4,0.0
2016-12-23,23.5,0.8
2017-01-03,26.1,0.0
2017-01-04,24.7,1.4
2017-01-05,25.1,1.8
2017-01-06,20.8,6.4
2017-01-09,23.8,8.2
2017-01-10,24.6,0.0
2017-01-11,25.3,0.0
2017-01-12,25.9,0.0
2017-01-13,26.1,0.0
2017-01-14,26.1,0.0
2017-01-15,27.3,0.0
2017-01-16,27.4,0.0
2017-01-17,25.8,1.4
2017-01-18,24.5,0.0
2017-01-19,26.2,0.0
2017-01-20,25.0,0.8
2017-01-23,24.4,5.8
2017-01-24,24.6,0.0
2017-01-25,24.9,0.0
2017-01-26,25.5,0.0
2017-01-27,26.9,0.0
2017-01-30,25.1,2.8
2017-01-31,26.5,0.0
2017-02-01,26.2,0.8
2017-02-02,26.6,0.0
2017-02-03,27.0,0.0
2017-02-06,27.0,0.2
2017-02-07,26.9,0.0
2017-02-08,27.3,0.0
2017-02-09,26.2,0.0
2017-02-10,26.7,0.0
2017-02-11,26.0,0.0
2017-02-12,25.9,0.0
2017-02-13,26.8,0.0
2017-02-14,26.9,2.8
2017-02-15,26.0,0.8
2017-02-16,24.7,10.8
2017-02-17,22.9,8.0
2017-02-20,27.7,2.8
2017-02-21,26.9,0.0
2017-02-22,26.3,0.0
2017-02-23,25.5,0.2
2017-02-24,25.5,0.6
2017-02-27,26.8,11.4
2017-02-28,26.6,0.0
2017-03-01,26.0,0.6
2017-03-02,25.0,0.0
2017-03-03,26.0,0.4
2017-03-07,26.0,17.0
2017-03-08,26.0,3.0
2017-03-09,25.0,17.2
2017-03-10,25.0,6.0
2017-03-13,27.0,6.4
2017-03-14,24.0,4.0
2017-03-15,24.0,0.0
2017-03-16,25.0,0.2
2017-03-17,25.0,1.2
2017-03-20,25.0,0.0
2017-03-21,24.0,0.0
2017-03-22,24.0,0.0
2017-03-23,24.0,0.0
2017-03-24,25.0,0.0
2017-03-27,24.0,10.2
2017-03-28,23.0,0.0
2017-03-29,24.0,0.6
2017-03-30,25.0,0.0
2017-03-31,25.0,0.0
2017-04-01,26.1,0.2
